ElemID,PointID,x,y,sigma_x,sigma_y,tau_xy,VonMises
4.610000000000000000e+02,4.000000000000000000e+00,8.121994080239556268e-01,2.343749999999999722e-01,4.105697745641698129e+05,7.568569926668234402e+05,-1.008879659212685365e+05,6.791116162170995958e+05
4.620000000000000000e+02,0.000000000000000000e+00,8.455427610898238466e-01,2.265624999999999722e-01,4.277892618693052209e+05,7.505592885390414158e+05,-9.317568089237621462e+04,6.717937307529174723e+05
4.620000000000000000e+02,1.000000000000000000e+00,8.163861141556919554e-01,2.187499999999999722e-01,4.072636683457528125e+05,7.456019255516640842e+05,-9.766984193990576023e+04,6.683917606379206991e+05
4.620000000000000000e+02,2.000000000000000000e+00,8.476361141556919554e-01,2.187499999999999722e-01,4.345631949818876456e+05,7.702393567091089208e+05,-9.624310229760799848e+04,6.893361774372700602e+05
4.620000000000000000e+02,3.000000000000000000e+00,8.746994080239556268e-01,2.343749999999999722e-01,4.455298538538797875e+05,7.545030293881382095e+05,-8.919287303353135940e+04,6.748956611323392717e+05
4.620000000000000000e+02,4.000000000000000000e+00,8.434494080239556268e-01,2.343749999999999722e-01,4.351332638873158721e+05,7.696692878125831485e+05,-9.723049060160684166e+04,6.893361774427116616e+05
4.630000000000000000e+02,0.000000000000000000e+00,8.767927610898238466e-01,2.265624999999999722e-01,4.434441024229142349e+05,7.531036753411229001e+05,-8.901653473834520264e+04,6.735133738934948342e+05
4.630000000000000000e+02,1.000000000000000000e+00,8.476361141556919554e-01,2.187499999999999722e-01,4.286710413874427904e+05,7.498346672386405990e+05,-9.225732393287621380e+04,6.709044072751720669e+05
4.630000000000000000e+02,2.000000000000000000e+00,8.788861141556919554e-01,2.187499999999999722e-01,4.505251780850678915e+05,7.734005497153598117e+05,-9.226239537415275117e+04,6.915359533657889115e+05
4.630000000000000000e+02,3.000000000000000000e+00,9.059494080239556268e-01,2.343749999999999722e-01,4.550501864462512895e+05,7.551851702891995665e+05,-8.640620503141745576e+04,6.753712000609332463e+05
4.630000000000000000e+02,4.000000000000000000e+00,8.746994080239556268e-01,2.343749999999999722e-01,4.525213269659325597e+05,7.772987247647839831e+05,-9.389084921471701819e+04,6.954646527317278087e+05
4.640000000000000000e+02,0.000000000000000000e+00,9.080427610898238466e-01,2.265624999999999722e-01,4.522383296012880164e+05,7.517575116555775749e+05,-8.602395052893678076e+04,6.722244133833765518e+05
4.640000000000000000e+02,1.000000000000000000e+00,8.788861141556919554e-01,2.187499999999999722e-01,4.436659647797583020e+05,7.500052057306616334e+05,-8.763040069530345500e+04,6.705466241170475259e+05
4.640000000000000000e+02,2.000000000000000000e+00,9.101361141556919554e-01,2.187499999999999722e-01,4.593138282230956829e+05,7.714452942109697033e+05,-8.932830789992926293e+04,6.897102168195465347e+05
4.640000000000000000e+02,3.000000000000000000e+00,9.371994080239556268e-01,2.343749999999999722e-01,4.574022957593111787e+05,7.522287775412446354e+05,-8.510023612946514913e+04,6.728446884024355095e+05
4.640000000000000000e+02,4.000000000000000000e+00,9.059494080239556268e-01,2.343749999999999722e-01,4.625618488552139606e+05,7.799861665135093499e+05,-9.146059312065242557e+04,6.975995706612487556e+05
4.650000000000000000e+02,0.000000000000000000e+00,9.392927610898238466e-01,2.265624999999999722e-01,4.539212553576751961e+05,7.466161293079267489e+05,-8.449373213134978141e+04,6.678269178694050061e+05
4.650000000000000000e+02,1.000000000000000000e+00,9.101361141556919554e-01,2.187499999999999722e-01,4.518479744836501777e+05,7.462753699246117612e+05,-8.429319234034662077e+04,6.672379877662848448e+05
4.650000000000000000e+02,2.000000000000000000e+00,9.413861141556919554e-01,2.187499999999999722e-01,4.606803323625783669e+05,7.646594990965776378e+05,-8.775122686485458689e+04,6.839354936287282035e+05
4.650000000000000000e+02,3.000000000000000000e+00,9.684494080239556268e-01,2.343749999999999722e-01,4.524547774121961556e+05,7.456685669921237277e+05,-8.534420584485186555e+04,6.672379877640211489e+05
4.650000000000000000e+02,4.000000000000000000e+00,9.371994080239556268e-01,2.343749999999999722e-01,4.651061847467909683e+05,7.778752398000208195e+05,-9.028864905900132726e+04,6.957551201665508561e+05
4.660000000000000000e+02,0.000000000000000000e+00,9.705427610898238466e-01,2.265624999999999722e-01,4.482964271599416388e+05,7.378201622792012058e+05,-8.448801115186796233e+04,6.603035725474578794e+05
4.660000000000000000e+02,1.000000000000000000e+00,9.413861141556919554e-01,2.187499999999999722e-01,4.529391022920557298e+05,7.388048335933301132e+05,-8.253580254773782508e+04,6.609003635464308318e+05
4.660000000000000000e+02,2.000000000000000000e+00,9.726361141556919554e-01,2.187499999999999722e-01,4.543474291384536773e+05,7.531930905897499761e+05,-8.756328751156506769e+04,6.741825136282170424e+05
4.660000000000000000e+02,3.000000000000000000e+00,9.996994080239556268e-01,2.343749999999999722e-01,4.401049836466096458e+05,7.356158741920983884e+05,-8.699070730017776077e+04,6.586175279949990800e+05
4.660000000000000000e+02,4.000000000000000000e+00,9.684494080239556268e-01,2.343749999999999722e-01,4.600203441060632467e+05,7.710873525529819308e+05,-9.044463106798673107e+04,6.899414807564798975e+05
4.670000000000000000e+02,0.000000000000000000e+00,1.001792761089823847e+00,2.265624999999999722e-01,4.352251624834727845e+05,7.255432778830394382e+05,-8.585666338259704935e+04,6.497487199496211251e+05
4.670000000000000000e+02,1.000000000000000000e+00,9.726361141556919554e-01,2.187499999999999722e-01,4.466635689148759702e+05,7.277268478717327816e+05,-8.239088486398085661e+04,6.514678898990728194e+05
4.670000000000000000e+02,2.000000000000000000e+00,1.003886114155692066e+00,2.187499999999999722e-01,4.402013364742475678e+05,7.374175642622937448e+05,-8.867249114171021210e+04,6.607103112894726219e+05
4.670000000000000000e+02,3.000000000000000000e+00,1.030949408023955627e+00,2.343749999999999722e-01,4.203044546812996268e+05,7.223086485470782500e+05,-8.965796493258407281e+04,6.472339049982181750e+05
4.670000000000000000e+02,4.000000000000000000e+00,9.996994080239556268e-01,2.343749999999999722e-01,4.472562610965530621e+05,7.598032882946704049e+05,-9.181539933802993619e+04,6.802959832078439649e+05
4.680000000000000000e+02,0.000000000000000000e+00,1.033042761089823847e+00,2.265624999999999722e-01,4.145085586934981402e+05,7.100207056816647528e+05,-8.816783677991174045e+04,6.363629394453691784e+05
4.680000000000000000e+02,1.000000000000000000e+00,1.003886114155692066e+00,2.187499999999999722e-01,4.328834138405795675e+05,7.134143095272242790e+05,-8.375197537828623899e+04,6.391916655940619530e+05
4.680000000000000000e+02,2.000000000000000000e+00,1.035136114155692066e+00,2.187499999999999722e-01,4.178665732266362174e+05,7.174986495901913149e+05,-9.052935571993236954e+04,6.435718887009638129e+05
4.680000000000000000e+02,3.000000000000000000e+00,1.062199408023955627e+00,2.343749999999999722e-01,3.928816761214514263e+05,7.057922856232477352e+05,-9.269093997834673792e+04,6.332303978570878971e+05
4.680000000000000000e+02,4.000000000000000000e+00,1.030949408023955627e+00,2.343749999999999722e-01,4.265953896905018482e+05,7.440203050031894818e+05,-9.391185732745363202e+04,6.667927111567916581e+05
4.690000000000000000e+02,0.000000000000000000e+00,1.064292761089823847e+00,2.265624999999999722e-01,3.859680090076041524e+05,6.916501314585665241e+05,-9.072669518538691045e+04,6.205565113773458870e+05
4.690000000000000000e+02,1.000000000000000000e+00,1.035136114155692066e+00,2.187499999999999722e-01,4.113427530729954597e+05,6.961410891136473510e+05,-8.614369860531148151e+04,6.242795005147721386e+05
4.690000000000000000e+02,2.000000000000000000e+00,1.066386114155692066e+00,2.187499999999999722e-01,3.867644450978804962e+05,6.927607577136766631e+05,-9.242600899574866344e+04,6.222512955340695335e+05
4.690000000000000000e+02,3.000000000000000000e+00,1.093449408023955627e+00,2.343749999999999722e-01,3.576974461066898657e+05,6.868016054262660909e+05,-9.486332627128994500e+04,6.172308157716646092e+05
4.690000000000000000e+02,4.000000000000000000e+00,1.062199408023955627e+00,2.343749999999999722e-01,3.977736496930983267e+05,7.232512667148426408e+05,-9.601164260954623751e+04,6.490613851849625353e+05
4.700000000000000000e+02,0.000000000000000000e+00,1.095542761089823847e+00,2.265624999999999722e-01,3.492867072926943074e+05,6.704276345597041072e+05,-9.216908092347743514e+04,6.023191633628628915e+05
4.700000000000000000e+02,1.000000000000000000e+00,1.066386114155692066e+00,2.187499999999999722e-01,3.814948928484711214e+05,6.767262793789235875e+05,-8.891055897865502629e+04,6.074902908901434857e+05
4.700000000000000000e+02,2.000000000000000000e+00,1.097636114155692066e+00,2.187499999999999722e-01,3.461201489092326374e+05,6.629742351653171936e+05,-9.248827056940783223e+04,5.962612628322776873e+05
4.700000000000000000e+02,3.000000000000000000e+00,1.124699408023955627e+00,2.343749999999999722e-01,3.149824611619142233e+05,6.642981072668611305e+05,-9.450348580667377973e+04,5.983781412072723033e+05
4.700000000000000000e+02,4.000000000000000000e+00,1.093449408023955627e+00,2.343749999999999722e-01,3.602982288686402026e+05,6.968749251525945729e+05,-9.664632722527827718e+04,6.264089809822924435e+05
4.710000000000000000e+02,0.000000000000000000e+00,1.126792761089823847e+00,2.265624999999999722e-01,3.044298549218013650e+05,6.455462452508503338e+05,-9.058231213795153599e+04,5.809469918632180197e+05
4.710000000000000000e+02,1.000000000000000000e+00,1.097636114155692066e+00,2.187499999999999722e-01,3.433754201062123757e+05,6.557890049858548446e+05,-9.068309817569064035e+04,5.894525816294541582e+05
4.710000000000000000e+02,2.000000000000000000e+00,1.128886114155692066e+00,2.187499999999999722e-01,2.949659333031608257e+05,6.258570621385644190e+05,-8.786505523791880114e+04,5.632550535822393140e+05
4.710000000000000000e+02,3.000000000000000000e+00,1.155949408023955627e+00,2.343749999999999722e-01,2.651378712030362221e+05,6.357704581075796159e+05,-8.971219499865804391e+04,5.745260430184244178e+05
4.710000000000000000e+02,4.000000000000000000e+00,1.124699408023955627e+00,2.343749999999999722e-01,3.138805303008912015e+05,6.635695731917169178e+05,-9.382663882651021413e+04,5.974732719572441420e+05
4.720000000000000000e+02,0.000000000000000000e+00,1.158042761089823847e+00,2.265624999999999722e-01,2.528041930664776592e+05,6.143536887121842010e+05,-8.423784682896680897e+04,5.543620395094742998e+05
4.720000000000000000e+02,1.000000000000000000e+00,1.128886114155692066e+00,2.187499999999999722e-01,2.955529969682217925e+05,6.301426329700803617e+05,-8.831219725061258941e+04,5.670872073687633965e+05
4.720000000000000000e+02,2.000000000000000000e+00,1.160136114155692066e+00,2.187499999999999722e-01,2.366042988723392773e+05,5.814503417507690610e+05,-7.797802616893770755e+04,5.241508956622560509e+05
4.720000000000000000e+02,3.000000000000000000e+00,1.187199408023955627e+00,2.343749999999999722e-01,2.113420628635653993e+05,5.995724204111945583e+05,-7.916969649399301852e+04,5.442804472110087518e+05
4.720000000000000000e+02,4.000000000000000000e+00,1.155949408023955627e+00,2.343749999999999722e-01,2.608723784930832044e+05,6.234325761543116532e+05,-8.688082075618860836e+04,5.627886521114311181e+05
4.730000000000000000e+02,0.000000000000000000e+00,1.189292761089823847e+00,2.265624999999999722e-01,1.970370012816711678e+05,5.728241740644492675e+05,-7.184063192029943457e+04,5.191982144918321283e+05
4.730000000000000000e+02,1.000000000000000000e+00,1.160136114155692066e+00,2.187499999999999722e-01,2.399363556907489838e+05,5.974696784261402208e+05,-8.033150284858647501e+04,5.390215442755869590e+05
4.730000000000000000e+02,2.000000000000000000e+00,1.191386114155692066e+00,2.187499999999999722e-01,1.757441817285195284e+05,5.328911644655243726e+05,-6.091415383352209028e+04,4.820146173502001911e+05
4.730000000000000000e+02,3.000000000000000000e+00,1.218449408023955627e+00,2.343749999999999722e-01,1.574945507915155322e+05,5.481589495251966873e+05,-6.447705814717111207e+04,5.014205750043665175e+05
4.730000000000000000e+02,4.000000000000000000e+00,1.187199408023955627e+00,2.343749999999999722e-01,2.050166577719594352e+05,5.795893733611473581e+05,-7.493352247217427066e+04,5.253335072511261096e+05
4.740000000000000000e+02,0.000000000000000000e+00,1.220542761089823847e+00,2.265624999999999722e-01,1.430966281778557168e+05,5.227933766484390362e+05,-5.660295149138556008e+04,4.781121966482858988e+05
4.740000000000000000e+02,1.000000000000000000e+00,1.191386114155692066e+00,2.187499999999999722e-01,1.816667513315359538e+05,5.485484164594754111e+05,-6.481274774997327768e+04,4.968473022831117851e+05
4.740000000000000000e+02,2.000000000000000000e+00,1.222636114155692066e+00,2.187499999999999722e-01,1.241119280410120409e+05,4.873200843484267825e+05,-4.721974312762304908e+04,4.461967194780115969e+05
4.740000000000000000e+02,3.000000000000000000e+00,1.249699408023955627e+00,2.343749999999999722e-01,1.057648635983282002e+05,4.978293652208427666e+05,-4.768780771837593056e+04,4.617248199472168926e+05
4.740000000000000000e+02,4.000000000000000000e+00,1.218449408023955627e+00,2.343749999999999722e-01,1.547884327353905537e+05,5.372938505477982108e+05,-6.261332070488020690e+04,4.911604131946893176e+05
4.750000000000000000e+02,0.000000000000000000e+00,1.251792761089823847e+00,2.265624999999999722e-01,8.867841871662196354e+04,4.691456645873243688e+05,-3.804270136320030724e+04,4.366922969836187549e+05
4.750000000000000000e+02,1.000000000000000000e+00,1.222636114155692066e+00,2.187499999999999722e-01,1.272016953302726179e+05,4.992563063177817967e+05,-4.933728490931607666e+04,4.574203593760203803e+05
4.750000000000000000e+02,2.000000000000000000e+00,1.253886114155692066e+00,2.187499999999999722e-01,6.556309429208235815e+04,4.266621672209699755e+05,-2.564455431573928945e+04,4.004232284329088870e+05
4.750000000000000000e+02,3.000000000000000000e+00,1.280949408023955627e+00,2.343749999999999722e-01,5.263155594828218454e+04,4.393816150369190727e+05,-2.707251731733111228e+04,4.182101264211782836e+05
4.750000000000000000e+02,4.000000000000000000e+00,1.249699408023955627e+00,2.343749999999999722e-01,1.008950841540074034e+05,4.832084193007972208e+05,-4.444343249393680162e+04,4.481545452585188323e+05
4.760000000000000000e+02,0.000000000000000000e+00,1.283042761089823847e+00,2.265624999999999722e-01,3.436582298601884395e+04,4.075326608256380423e+05,-1.591216374807973443e+04,3.924516212370804860e+05
4.760000000000000000e+02,1.000000000000000000e+00,1.253886114155692066e+00,2.187499999999999722e-01,7.007274408476713870e+04,4.422279874823919963e+05,-2.869399330056997132e+04,4.146778141363727627e+05
4.760000000000000000e+02,2.000000000000000000e+00,1.285136114155692066e+00,2.187499999999999722e-01,9.184894934615045713e+03,3.611286150441921782e+05,-1.583869712350961436e+03,3.566354391271700733e+05
4.760000000000000000e+02,3.000000000000000000e+00,1.312199408023955627e+00,2.343749999999999722e-01,1.358563723622467478e+03,3.732347756128023029e+05,-3.456444543429683108e+03,3.726054498021110776e+05
4.760000000000000000e+02,4.000000000000000000e+00,1.280949408023955627e+00,2.343749999999999722e-01,4.760709367031377042e+04,4.227392800606316887e+05,-2.369051454449016819e+04,4.031541481965624262e+05
4.770000000000000000e+02,0.000000000000000000e+00,1.314292761089823847e+00,2.265624999999999722e-01,-1.812223215693512975e+04,3.389866091796465334e+05,9.006443664950968014e+03,3.487504532091390574e+05
4.770000000000000000e+02,1.000000000000000000e+00,1.285136114155692066e+00,2.187499999999999722e-01,1.399073124419240230e+04,3.770696113990481244e+05,-4.819220192585642508e+03,3.703666122340593720e+05
4.770000000000000000e+02,2.000000000000000000e+00,1.316386114155692066e+00,2.187499999999999722e-01,-4.428794081979461043e+04,2.909346717288359068e+05,2.464902815540193478e+04,3.182955013929565321e+05
4.770000000000000000e+02,3.000000000000000000e+00,1.343449408023955627e+00,2.343749999999999722e-01,-4.765394490784833033e+04,3.012069148146202206e+05,2.241257500310198884e+04,3.299351031288880622e+05
4.770000000000000000e+02,4.000000000000000000e+00,1.312199408023955627e+00,2.343749999999999722e-01,-3.143656892899219201e+03,3.580489629473830573e+05,-4.198981310191086891e+02,3.596318318503564224e+05
4.780000000000000000e+02,0.000000000000000000e+00,1.345542761089823847e+00,2.265624999999999722e-01,-6.824805884414064349e+04,2.646202376671027159e+05,3.616427403529747244e+04,3.109100342866765568e+05
4.780000000000000000e+02,1.000000000000000000e+00,1.316386114155692066e+00,2.187499999999999722e-01,-3.999060296513084177e+04,3.052983346327898907e+05,2.175357691854764198e+04,3.292947619801122346e+05
4.780000000000000000e+02,2.000000000000000000e+00,1.347636114155692066e+00,2.187499999999999722e-01,-9.610177653881240985e+04,2.122948672117534734e+05,5.334245675197870878e+04,2.885183340179664083e+05
4.780000000000000000e+02,3.000000000000000000e+00,1.374699408023955627e+00,2.343749999999999722e-01,-9.387520509920356562e+04,2.243347423799194512e+05,5.026478069561516895e+04,2.962730923624505522e+05
4.780000000000000000e+02,4.000000000000000000e+00,1.343449408023955627e+00,2.343749999999999722e-01,-5.204329961927790282e+04,2.864908436244106269e+05,2.537102100375134614e+04,3.187891206567935878e+05
4.790000000000000000e+02,0.000000000000000000e+00,1.376792761089823847e+00,2.265624999999999722e-01,-1.159805942868442798e+05,1.834249226239743584e+05,6.532054396932151576e+04,2.849039354186455021e+05
4.790000000000000000e+02,1.000000000000000000e+00,1.347636114155692066e+00,2.187499999999999722e-01,-9.143552676633693045e+04,2.276926205800703901e+05,5.020285935841060564e+04,2.976315860060636769e+05
4.790000000000000000e+02,2.000000000000000000e+00,1.378886114155692066e+00,2.187499999999999722e-01,-1.427689609091086313e+05,1.352149178423834383e+05,8.326478724903431430e+04,2.806592558830681373e+05
4.790000000000000000e+02,3.000000000000000000e+00,1.405949408023955627e+00,2.343749999999999722e-01,-1.381925308092612540e+05,1.387694329274467018e+05,7.912933073645272816e+04,2.762523903427451150e+05
4.790000000000000000e+02,4.000000000000000000e+00,1.374699408023955627e+00,2.343749999999999722e-01,-9.732914511073542235e+04,2.126767643191139505e+05,5.259448581284825195e+04,2.893139402778320364e+05
4.800000000000000000e+02,0.000000000000000000e+00,4.351060549580875181e-01,2.421874999999999722e-01,-1.112306034649758949e+05,1.716620628024274192e+05,6.113569794136517885e+04,2.686017618681183667e+05
4.800000000000000000e+02,1.000000000000000000e+00,4.059494080239556268e-01,2.343749999999999722e-01,-1.263479111981533497e+05,1.264338831536763901e+05,7.246070571388842654e+04,2.523403260128205875e+05
4.800000000000000000e+02,2.000000000000000000e+00,4.371994080239556268e-01,2.343749999999999722e-01,-9.453510149071938940e+04,1.987524523785654746e+05,4.818175617383985809e+04,2.723838300660993555e+05
4.800000000000000000e+02,3.000000000000000000e+00,4.642627018922193538e-01,2.499999999999999722e-01,-9.416787587847308896e+04,2.165828231908573944e+05,4.874167458509005519e+04,2.886141110280439607e+05
4.800000000000000000e+02,4.000000000000000000e+00,4.330127018922193538e-01,2.499999999999999722e-01,-1.347583878827789740e+05,1.285895505192090059e+05,7.845032529659301508e+04,2.654938356185718440e+05
4.810000000000000000e+02,0.000000000000000000e+00,4.663560549580875181e-01,2.421874999999999722e-01,-7.347672957561310614e+04,2.502418789790584124e+05,3.449690213178431441e+04,2.999614832347726333e+05
4.810000000000000000e+02,1.000000000000000000e+00,4.371994080239556268e-01,2.343749999999999722e-01,-9.188987393852174864e+04,2.078226100879431469e+05,4.639438407164409000e+04,2.778274577123722411e+05
4.810000000000000000e+02,2.000000000000000000e+00,4.684494080239556268e-01,2.343749999999999722e-01,-5.892514429599614959e+04,2.704308458252911805e+05,2.317941785766811154e+04,3.068420568518779473e+05
4.810000000000000000e+02,3.000000000000000000e+00,4.955127018922193538e-01,2.499999999999999722e-01,-5.280861994454327942e+04,2.929692055629899260e+05,2.229343805953571064e+04,3.249338352991735446e+05
4.810000000000000000e+02,4.000000000000000000e+00,4.642627018922193538e-01,2.499999999999999722e-01,-9.792988359802226478e+04,2.042561761912430811e+05,5.127093187516332546e+04,2.814245130375440349e+05
4.820000000000000000e+02,0.000000000000000000e+00,4.976060549580875181e-01,2.421874999999999722e-01,-3.322306673600804061e+04,3.233348730626858305e+05,9.138670694635860855e+03,3.415288190970766591e+05
4.820000000000000000e+02,1.000000000000000000e+00,4.684494080239556268e-01,2.343749999999999722e-01,-5.539037699300522218e+04,2.824044773029338103e+05,2.079424291873027687e+04,3.158481830598081579e+05
4.820000000000000000e+02,2.000000000000000000e+00,4.996994080239556268e-01,2.343749999999999722e-01,-1.989181595454495618e+04,3.401782711618355825e+05,-9.328702094245808212e+02,3.505514438920402317e+05
4.820000000000000000e+02,3.000000000000000000e+00,5.267627018922194093e-01,2.499999999999999722e-01,-8.736341362920124084e+03,3.645007702286163112e+05,-2.945899460285423629e+03,3.689818061697878293e+05
4.820000000000000000e+02,4.000000000000000000e+00,4.955127018922193538e-01,2.499999999999999722e-01,-5.649615110356517107e+04,2.808479119906887063e+05,2.477348244430869454e+04,3.158723905776644824e+05
4.830000000000000000e+02,0.000000000000000000e+00,5.288560549580875181e-01,2.421874999999999722e-01,9.550846140812709564e+03,3.915461538984486833e+05,-1.465967366005615622e+04,3.876915401672057342e+05
4.830000000000000000e+02,1.000000000000000000e+00,4.996994080239556268e-01,2.343749999999999722e-01,-1.606526443315632605e+04,3.530553007437602500e+05,-3.513046800611956769e+03,3.614070964494473301e+05
4.830000000000000000e+02,2.000000000000000000e+00,5.309494080239556268e-01,2.343749999999999722e-01,2.132495016253339054e+04,4.043962080247766571e+05,-2.334743120288211139e+04,3.962355678299553110e+05
4.830000000000000000e+02,3.000000000000000000e+00,5.580127018922194093e-01,2.499999999999999722e-01,3.755419745098853309e+04,4.304189039193802164e+05,-2.605190516058799767e+04,4.153827384237467777e+05
4.830000000000000000e+02,4.000000000000000000e+00,5.267627018922194093e-01,2.499999999999999722e-01,-1.287203100874820666e+04,3.507757616004296578e+05,-1.615472008896928173e+02,3.573857843865421601e+05
4.840000000000000000e+02,0.000000000000000000e+00,5.601060549580875181e-01,2.421874999999999722e-01,5.445224512538185809e+04,4.544009028003150597e+05,-3.638015569087657059e+04,4.343646225289712893e+05
4.840000000000000000e+02,1.000000000000000000e+00,5.309494080239556268e-01,2.343749999999999722e-01,2.550857669993488162e+04,4.184907079720681068e+05,-2.616872915837005712e+04,4.088575118289942038e+05
4.840000000000000000e+02,2.000000000000000000e+00,5.621994080239556268e-01,2.343749999999999722e-01,6.464015190706789872e+04,4.637178385384902940e+05,-4.364688469605467253e+04,4.415347586807238404e+05
4.840000000000000000e+02,3.000000000000000000e+00,5.892627018922194093e-01,2.499999999999999722e-01,8.586881511776648404e+04,4.907419004839260015e+05,-4.679655843412945251e+04,4.611197181003494188e+05
4.840000000000000000e+02,4.000000000000000000e+00,5.580127018922194093e-01,2.499999999999999722e-01,3.312843349384665635e+04,4.157764865970647661e+05,-2.307326531799946315e+04,4.022321257004762301e+05
4.850000000000000000e+02,0.000000000000000000e+00,5.913560549580875181e-01,2.421874999999999722e-01,1.012143537403539958e+05,5.115099592400536640e+05,-5.560945712422321958e+04,4.789487122997142724e+05
4.850000000000000000e+02,1.000000000000000000e+00,5.621994080239556268e-01,2.343749999999999722e-01,6.923235381612399942e+04,4.790883633208809188e+05,-4.674148161323808017e+04,4.557462692288159742e+05
4.850000000000000000e+02,2.000000000000000000e+00,5.934494080239556268e-01,2.343749999999999722e-01,1.100827054644914751e+05,5.185887290250856313e+05,-6.151709064951564505e+04,4.850957420197628671e+05
4.850000000000000000e+02,3.000000000000000000e+00,6.205127018922194093e-01,2.499999999999999722e-01,1.356077404552753142e+05,5.443705245216726325e+05,-6.465078907563491521e+04,5.034352431275108247e+05
4.850000000000000000e+02,4.000000000000000000e+00,5.892627018922194093e-01,2.499999999999999722e-01,8.143077285043150187e+04,4.756460788422780461e+05,-4.380048886003347434e+04,4.470943790239180671e+05
4.860000000000000000e+02,0.000000000000000000e+00,6.226060549580875181e-01,2.421874999999999722e-01,1.487541220929777483e+05,5.618868516222452745e+05,-7.170629335181336501e+04,5.193139850376900868e+05
4.860000000000000000e+02,1.000000000000000000e+00,5.934494080239556268e-01,2.343749999999999722e-01,1.148288440167480003e+05,5.335311450060622301e+05,-6.469447472255835601e+04,4.991317528074201546e+05
4.860000000000000000e+02,2.000000000000000000e+00,6.246994080239556268e-01,2.343749999999999722e-01,1.568583590430435434e+05,5.686639304699475178e+05,-7.688433550819502852e+04,5.258489543379661627e+05
4.860000000000000000e+02,3.000000000000000000e+00,6.517627018922194093e-01,2.499999999999999722e-01,1.843549517093815666e+05,5.908932398253259016e+05,-7.835308832782610261e+04,5.409483281693039462e+05
4.860000000000000000e+02,4.000000000000000000e+00,6.205127018922194093e-01,2.499999999999999722e-01,1.320341763812081772e+05,5.313252337825131835e+05,-6.221855626857990865e+04,4.911210486083024880e+05
4.870000000000000000e+02,0.000000000000000000e+00,6.538560549580875181e-01,2.421874999999999722e-01,1.962036403367771709e+05,6.074865365558490157e+05,-8.455860915631920216e+04,5.565924593430452514e+05
4.870000000000000000e+02,1.000000000000000000e+00,6.246994080239556268e-01,2.343749999999999722e-01,1.603994213916250737e+05,5.809223201066280017e+05,-7.927960795666264312e+04,5.374708188130203635e+05
4.870000000000000000e+02,2.000000000000000000e+00,6.559494080239556268e-01,2.343749999999999722e-01,2.020804004163404170e+05,6.103485772598501062e+05,-8.794855361529058428e+04,5.596670736772018718e+05
4.870000000000000000e+02,3.000000000000000000e+00,6.830127018922194093e-01,2.499999999999999722e-01,2.344543339609901595e+05,6.343342203300176188e+05,-9.024086090196880104e+04,5.771105349823636934e+05
4.870000000000000000e+02,4.000000000000000000e+00,6.517627018922194093e-01,2.499999999999999722e-01,1.797358105706339411e+05,5.771923785018603085e+05,-7.527941601129612536e+04,5.279344986093435436e+05
4.880000000000000000e+02,0.000000000000000000e+00,6.851060549580876291e-01,2.421874999999999722e-01,2.445943104430481908e+05,6.467707986384148244e+05,-9.455327818459330592e+04,5.888661583171339007e+05
4.880000000000000000e+02,1.000000000000000000e+00,6.559494080239556268e-01,2.343749999999999722e-01,2.068891009786228533e+05,6.260877120179572375e+05,-9.118113888143117947e+04,5.746304896484434139e+05
4.880000000000000000e+02,2.000000000000000000e+00,6.871994080239556268e-01,2.343749999999999722e-01,2.495642272296081646e+05,6.491660864518979797e+05,-9.689322018285177182e+04,5.914855593800708884e+05
4.880000000000000000e+02,3.000000000000000000e+00,7.142627018922194093e-01,2.499999999999999722e-01,2.840522675324523589e+05,6.680661448541500140e+05,-9.763964366784850426e+04,6.048411868663395289e+05
4.880000000000000000e+02,4.000000000000000000e+00,6.830127018922194093e-01,2.499999999999999722e-01,2.308158089579793159e+05,6.202437943178610876e+05,-8.774647233352503099e+04,5.638391252290267730e+05
4.890000000000000000e+02,0.000000000000000000e+00,7.163560549580876291e-01,2.421874999999999722e-01,2.913612759011989692e+05,6.778532976697253762e+05,-1.002588017202235642e+05,6.140291251567264553e+05
4.890000000000000000e+02,1.000000000000000000e+00,6.871994080239556268e-01,2.343749999999999722e-01,2.538499407377258758e+05,6.622883209532698384e+05,-9.975413508695441124e+04,6.039837943680374883e+05
4.890000000000000000e+02,2.000000000000000000e+00,7.184494080239556268e-01,2.343749999999999722e-01,2.966662215349559556e+05,6.846228894863160094e+05,-1.023841684508605831e+05,6.205339763915376971e+05
4.890000000000000000e+02,3.000000000000000000e+00,7.455127018922194093e-01,2.499999999999999722e-01,3.295462086752875475e+05,6.938329051007754169e+05,-1.004017711660593777e+05,6.257765955055861268e+05
4.890000000000000000e+02,4.000000000000000000e+00,7.142627018922194093e-01,2.499999999999999722e-01,2.821360779763744213e+05,6.598468928703559795e+05,-9.630826573098322842e+04,5.972084395347605459e+05
4.900000000000000000e+02,0.000000000000000000e+00,7.476060549580876291e-01,2.421874999999999722e-01,3.342324661339792074e+05,7.019378454554863274e+05,-1.018427208456061780e+05,6.331930846977412002e+05
4.900000000000000000e+02,1.000000000000000000e+00,7.184494080239556268e-01,2.343749999999999722e-01,2.991168891117669409e+05,6.907677256857507164e+05,-1.039899318983115663e+05,6.264602052833683556e+05
