x,y,w,theta_x,theta_y
8.830728202874282839e-01,2.031249999999999722e-01,-1.382072632104186604e-05,-2.521510954295115012e-07,-8.920658982589373527e-08
9.143228202874282839e-01,2.031249999999999722e-01,-1.389652584735429791e-05,-1.881235373255431229e-07,1.413626516661656393e-08
9.455728202874282839e-01,2.031249999999999722e-01,-1.376213269622447976e-05,-1.205295051277871879e-07,1.205295051196018585e-07
9.768228202874282839e-01,2.031249999999999722e-01,-1.341428216907665018e-05,-5.234829062893826187e-08,2.271063305351435062e-07
1.008072820287428284e+00,2.031249999999999722e-01,-1.285561262662629961e-05,1.330805724495385582e-08,3.308252897579175792e-07
1.039322820287428284e+00,2.031249999999999722e-01,-1.209509624209003892e-05,7.319017814452305713e-08,4.283964849632735042e-07
1.070572820287428284e+00,2.031249999999999722e-01,-1.114861735197245420e-05,1.239309351349537913e-07,5.161259740653985772e-07
1.101822820287428284e+00,2.031249999999999722e-01,-1.003990297662880592e-05,1.622636581607791153e-07,5.899270097973463042e-07
1.133072820287428284e+00,2.031249999999999722e-01,-8.801533137494613624e-06,1.851520114621806187e-07,6.450845510810570775e-07
1.164322820287428284e+00,2.031249999999999722e-01,-7.474499543927101176e-06,1.914756663173238401e-07,6.780145188016218685e-07
1.195572820287428284e+00,2.031249999999999722e-01,-6.104708905764799370e-06,1.829977311175046842e-07,6.883890883726489282e-07
1.226822820287428284e+00,2.031249999999999722e-01,-4.733625464203716426e-06,1.629602849318110416e-07,6.793677542560657164e-07
1.258072820287428284e+00,2.031249999999999722e-01,-3.400710250057871008e-06,1.322048787104755056e-07,6.503186072089478793e-07
1.289322820287428284e+00,2.031249999999999722e-01,-2.144734031624793392e-06,9.308889358757914836e-08,6.027288185059479185e-07
1.320572820287428284e+00,2.031249999999999722e-01,-1.000810106889431645e-06,4.821216255437065681e-08,5.385962139430542359e-07
1.351822820287428284e+00,2.031249999999999722e-01,0.000000000000000000e+00,-6.431975568469158985e-11,4.599814810699695726e-07
3.788861141556919554e-01,2.187499999999999722e-01,0.000000000000000000e+00,3.246007808018229063e-11,-2.274004776465698629e-07
4.101361141556919554e-01,2.187499999999999722e-01,-5.249797402844305301e-07,-4.350321886043322605e-08,-2.970761382553972985e-07
4.413861141556919554e-01,2.187499999999999722e-01,-1.185746384039568137e-06,-9.102409698568473571e-08,-3.628948940252126841e-07
4.726361141556919554e-01,2.187499999999999722e-01,-1.972827023752912623e-06,-1.408760145836261567e-07,-4.230986076133093986e-07
5.038861141556919554e-01,2.187499999999999722e-01,-2.873249170964140900e-06,-1.911979302410198371e-07,-4.759517370162399755e-07
5.351361141556919554e-01,2.187499999999999722e-01,-3.870623776090785526e-06,-2.400730189773710892e-07,-5.197816553038472695e-07
5.663861141556919554e-01,2.187499999999999722e-01,-4.945315467336987183e-06,-2.855281142106290666e-07,-5.530110848595197100e-07
5.976361141556919554e-01,2.187499999999999722e-01,-6.074578062369837111e-06,-3.255267126926312964e-07,-5.741114005251627500e-07
6.288861141556919554e-01,2.187499999999999722e-01,-7.232839339225586153e-06,-3.581226841902111764e-07,-5.818768936589497300e-07
6.601361141556919554e-01,2.187499999999999722e-01,-8.392725935731659308e-06,-3.817242422843514901e-07,-5.755603863979700898e-07
6.913861141556919554e-01,2.187499999999999722e-01,-9.524892097498154989e-06,-3.944368617201686129e-07,-5.540170977416977149e-07
7.226361141556919554e-01,2.187499999999999722e-01,-1.059823678220210401e-05,-3.947291382966484989e-07,-5.167249567875624090e-07
7.538861141556919554e-01,2.187499999999999722e-01,-1.158144021368314124e-05,-3.817996408843548157e-07,-4.640183915663490275e-07
7.851361141556919554e-01,2.187499999999999722e-01,-1.244473016251075534e-05,-3.557621540747132648e-07,-3.970541843959478893e-07
8.163861141556919554e-01,2.187499999999999722e-01,-1.316123256095314906e-05,-3.175451234846431606e-07,-3.175451234843855567e-07
8.476361141556919554e-01,2.187499999999999722e-01,-1.370786522338926355e-05,-2.687170241654286492e-07,-2.275445471606193786e-07
8.788861141556919554e-01,2.187499999999999722e-01,-1.406592643210730683e-05,-2.113655470067282865e-07,-1.293707993958733810e-07
9.101361141556919554e-01,2.187499999999999722e-01,-1.422155402946223046e-05,-1.479578384254617660e-07,-2.554252488549204441e-08
9.413861141556919554e-01,2.187499999999999722e-01,-1.416611421414661366e-05,-8.123943339640923501e-08,8.123943338795071106e-08
9.726361141556919554e-01,2.187499999999999722e-01,-1.389652584737072357e-05,-1.413626517475309955e-08,1.881235373177111916e-07
1.003886114155692066e+00,2.187499999999999722e-01,-1.341554366976240550e-05,5.032995511845840164e-08,2.921324616451301932e-07
1.035136114155692066e+00,2.187499999999999722e-01,-1.273202043479131982e-05,1.090926670370653339e-07,3.901319267055135000e-07
1.066386114155692066e+00,2.187499999999999722e-01,-1.186124054243345549e-05,1.591282487675429222e-07,4.788216226032638031e-07
1.097636114155692066e+00,2.187499999999999722e-01,-1.082544410147677995e-05,1.974641551161103304e-07,5.545528557208935745e-07
1.128886114155692066e+00,2.187499999999999722e-01,-9.654259047914176651e-06,2.216327476777424200e-07,6.135761847009971023e-07
1.160136114155692066e+00,2.187499999999999722e-01,-8.384449558829778170e-06,2.303901601589155157e-07,6.527966561063082085e-07
1.191386114155692066e+00,2.187499999999999722e-01,-7.057578385645116210e-06,2.242012945547512236e-07,6.706008517314388898e-07
1.222636114155692066e+00,2.187499999999999722e-01,-5.714497906833188947e-06,2.061885459597656324e-07,6.694424926205787729e-07
1.253886114155692066e+00,2.187499999999999722e-01,-4.392289811010007543e-06,1.775542270507283590e-07,6.496762276364419779e-07
1.285136114155692066e+00,2.187499999999999722e-01,-3.127713055436154375e-06,1.402077349831334552e-07,6.120670986981901031e-07
1.316386114155692066e+00,2.187499999999999722e-01,-1.954705570386349709e-06,9.655737509943362723e-08,5.584262657102426408e-07
1.347636114155692066e+00,2.187499999999999722e-01,-9.034145536315607488e-07,4.904081905968300761e-08,4.906783257793045725e-07
1.378886114155692066e+00,2.187499999999999722e-01,0.000000000000000000e+00,-6.067356235497800398e-11,4.109078762806484218e-07
4.059494080239556268e-01,2.343749999999999722e-01,0.000000000000000000e+00,3.998333514856252971e-11,-2.698758970397161285e-07
4.371994080239556268e-01,2.343749999999999722e-01,-6.145777163102803063e-07,-4.600675296940090200e-08,-3.439176830678493883e-07
4.684494080239556268e-01,2.343749999999999722e-01,-1.371939327481393582e-06,-9.491891066341578753e-08,-4.123447326882438212e-07
4.996994080239556268e-01,2.343749999999999722e-01,-2.258968936965827905e-06,-1.448602542164669555e-07,-4.732768889116211690e-07
5.309494080239556268e-01,2.343749999999999722e-01,-3.258839558408741005e-06,-1.937938296181575343e-07,-5.248895579273585290e-07
5.621994080239556268e-01,2.343749999999999722e-01,-4.351177031009874028e-06,-2.396678028250687432e-07,-5.654666215781387039e-07
5.934494080239556268e-01,2.343749999999999722e-01,-5.512256948212778741e-06,-2.803673671016146712e-07,-5.933656330239669690e-07
6.246994080239556268e-01,2.343749999999999722e-01,-6.715140529963924595e-06,-3.137542571041245930e-07,-6.070773423756969641e-07
6.559494080239556268e-01,2.343749999999999722e-01,-7.930656003721767684e-06,-3.381845895478316332e-07,-6.058918530246100984e-07
6.871994080239556268e-01,2.343749999999999722e-01,-9.128033091460466137e-06,-3.518545659451558446e-07,-5.887143072958682795e-07
7.184494080239556268e-01,2.343749999999999722e-01,-1.027421073823279135e-05,-3.529589610590357034e-07,-5.546641772866088738e-07
7.496994080239556268e-01,2.343749999999999722e-01,-1.133550743701139166e-05,-3.405087544058366226e-07,-5.039816888062423014e-07
7.809494080239556268e-01,2.343749999999999722e-01,-1.227988716439401471e-05,-3.146462907210423190e-07,-4.380348800600316397e-07
8.121994080239556268e-01,2.343749999999999722e-01,-1.307873689304498732e-05,-2.764101247410046432e-07,-3.588224497722764360e-07
8.434494080239556268e-01,2.343749999999999722e-01,-1.370786522338964302e-05,-2.275445471607317957e-07,-2.687170241651714159e-07
8.746994080239556268e-01,2.343749999999999722e-01,-1.414800824057570811e-05,-1.702675676509966915e-07,-1.702675676508786363e-07
9.059494080239556268e-01,2.343749999999999722e-01,-1.438512725881062675e-05,-1.071228472306855586e-07,-6.614127838166642767e-08
9.371994080239556268e-01,2.343749999999999722e-01,-1.441062880424220867e-05,-4.088524259999413006e-08,4.088524259136593483e-08
9.684494080239556268e-01,2.343749999999999722e-01,-1.422155402947913724e-05,2.554252487712455003e-08,1.479578384172704280e-07
9.996994080239556268e-01,2.343749999999999722e-01,-1.382072632107413122e-05,8.920658981828062961e-08,2.521510954224096593e-07
1.030949408023955627e+00,2.343749999999999722e-01,-1.321687018532927409e-05,1.471873415475189464e-07,3.504879478057555770e-07
1.062199408023955627e+00,2.343749999999999722e-01,-1.242476045619736011e-05,1.966489081912851196e-07,4.398976596311014783e-07
1.093449408023955627e+00,2.343749999999999722e-01,-1.146540575204183841e-05,2.349616557572617245e-07,5.171984488213854057e-07
1.124699408023955627e+00,2.343749999999999722e-01,-1.036618920353820459e-05,2.599884705092675971e-07,5.792633623976196919e-07
1.155949408023955627e+00,2.343749999999999722e-01,-9.160535424789574858e-06,2.703884264478853823e-07,6.232589892846114570e-07
1.187199408023955627e+00,2.343749999999999722e-01,-7.886246558940057170e-06,2.664223558557002043e-07,6.477458155450973853e-07
1.218449408023955627e+00,2.343749999999999722e-01,-6.582178762569296023e-06,2.499622761910849622e-07,6.533695859359183184e-07
1.249699408023955627e+00,2.343749999999999722e-01,-5.284179575633670721e-06,2.231494638218880535e-07,6.417476392292375535e-07
1.280949408023955627e+00,2.343749999999999722e-01,-4.026620217909026104e-06,1.873388864737297689e-07,6.130900940745102752e-07
1.312199408023955627e+00,2.343749999999999722e-01,-2.842144092516257402e-06,1.448118475006762393e-07,5.689525942359925465e-07
1.343449408023955627e+00,2.343749999999999722e-01,-1.759908037059192476e-06,9.788881898068276758e-08,5.111553553204636039e-07
1.374699408023955627e+00,2.343749999999999722e-01,-8.053609569412082742e-07,4.888404059386912844e-08,4.415947664709947907e-07
1.405949408023955627e+00,2.343749999999999722e-01,0.000000000000000000e+00,-5.386949340422661712e-11,3.623175308191390584e-07
4.330127018922193538e-01,2.499999999999999722e-01,0.000000000000000000e+00,4.683240900982684368e-11,-3.150590093747888075e-07
4.642627018922193538e-01,2.499999999999999722e-01,-7.085240872193016973e-07,-4.783700050412380171e-08,-3.923650863542731986e-07
4.955127018922193538e-01,2.499999999999999722e-01,-1.564421307069680853e-06,-9.727671540810978137e-08,-4.620977216936073087e-07
5.267627018922194093e-01,2.499999999999999722e-01,-2.550556796003626321e-06,-1.462725210377098656e-07,-5.222811985192555954e-07
5.580127018922194093e-01,2.499999999999999722e-01,-3.645928498707962778e-06,-1.926316276686035751e-07,-5.710340429247371525e-07
5.892627018922194093e-01,2.499999999999999722e-01,-4.825906241675734843e-06,-2.341732829565290080e-07,-6.065991162866470815e-07
6.205127018922194093e-01,2.499999999999999722e-01,-6.062391539989192693e-06,-2.686553445336753547e-07,-6.272851439330586831e-07
6.517627018922194093e-01,2.499999999999999722e-01,-7.324346470671842522e-06,-2.940982639025684692e-07,-6.319997119175486041e-07
6.830127018922194093e-01,2.499999999999999722e-01,-8.579462235356736494e-06,-3.090815184689618159e-07,-6.202037286385829883e-07
7.142627018922194093e-01,2.499999999999999722e-01,-9.793034721558531981e-06,-3.113713030190500655e-07,-5.903546087682969752e-07
7.455127018922194093e-01,2.499999999999999722e-01,-1.092882820909462250e-05,-2.997475405222768532e-07,-5.425545838281213480e-07
7.767627018922194093e-01,2.499999999999999722e-01,-1.195214988481482748e-05,-2.742098863427989736e-07,-4.782341775000625495e-07
8.080127018922194093e-01,2.499999999999999722e-01,-1.283224924707433494e-05,-2.359291829867760918e-07,-3.997554046377350020e-07
8.392627018922194093e-01,2.499999999999999722e-01,-1.354351708902050969e-05,-1.868568178657747835e-07,-3.098618800326059910e-07
8.705127018922194093e-01,2.499999999999999722e-01,-1.406592643210776931e-05,-1.293707993958609667e-07,-2.113655470065013346e-07
9.017627018922194093e-01,2.499999999999999722e-01,-1.438512725881076566e-05,-6.614127838170331331e-08,-1.071228472305798515e-07
9.330127018922194093e-01,2.499999999999999722e-01,-1.449248773838042784e-05,-4.394970579573409342e-18,-4.318979261958453794e-18
9.642627018922194093e-01,2.499999999999999722e-01,-1.438512725882780627e-05,6.614127837319903634e-08,1.071228472223108247e-07
9.955127018922194093e-01,2.499999999999999722e-01,-1.406592643214039194e-05,1.293707993881254912e-07,2.113655469992861227e-07
1.026762701892219409e+00,2.499999999999999722e-01,-1.354351708906625794e-05,1.868568178589569889e-07,3.098618800267205943e-07
1.058012701892219409e+00,2.499999999999999722e-01,-1.283224924713023233e-05,2.359291829810798747e-07,3.997554046334788202e-07
1.089262701892219409e+00,2.499999999999999722e-01,-1.195214988487768241e-05,2.742098863382358483e-07,4.782341774973922781e-07
1.120512701892219409e+00,2.499999999999999722e-01,-1.092882820916114508e-05,2.997475405189427198e-07,5.425545838271321194e-07
1.151762701892219409e+00,2.499999999999999722e-01,-9.793034721625276483e-06,3.113713030170596969e-07,5.903546087690497758e-07
1.183012701892219409e+00,2.499999999999999722e-01,-8.579462235420370691e-06,3.090815184682048332e-07,6.202037286408939059e-07
1.214262701892219409e+00,2.499999999999999722e-01,-7.324346470729622028e-06,2.940982639027703277e-07,6.319997119210432503e-07
1.245512701892219409e+00,2.499999999999999722e-01,-6.062391540039088015e-06,2.686553445345602924e-07,6.272851439373893508e-07
1.276762701892219409e+00,2.499999999999999722e-01,-4.825906241716444940e-06,2.341732829578275359e-07,6.065991162914378999e-07
1.308012701892219409e+00,2.499999999999999722e-01,-3.645928498738959102e-06,1.926316276700290522e-07,5.710340429295944630e-07
1.339262701892219409e+00,2.499999999999999722e-01,-2.550556796025157052e-06,1.462725210389906853e-07,5.222811985238117857e-07
1.370512701892219409e+00,2.499999999999999722e-01,-1.564421307082635375e-06,9.727671540904960413e-08,4.620977216975955103e-07
1.401762701892219409e+00,2.499999999999999722e-01,-7.085240872249892059e-07,4.783700050461308235e-08,3.923650863575273933e-07
1.433012701892219409e+00,2.499999999999999722e-01,0.000000000000000000e+00,-4.683240901147471024e-11,3.150590093772161922e-07
4.600759957604830808e-01,2.656249999999999445e-01,0.000000000000000000e+00,5.386949340041012856e-11,-3.623175308162269062e-07
4.913259957604830808e-01,2.656249999999999445e-01,-8.053609569345595949e-07,-4.888404059340135449e-08,-4.415947664672790689e-07
5.225759957604830808e-01,2.656249999999999445e-01,-1.759908037044457914e-06,-9.788881897985781043e-08,-5.111553553161258423e-07
5.538259957604830808e-01,2.656249999999999445e-01,-2.842144092492411307e-06,-1.448118474996561734e-07,-5.689525942312663144e-07
5.850759957604830808e-01,2.656249999999999445e-01,-4.026620217875622513e-06,-1.873388864727596514e-07,-6.130900940697413738e-07
6.163259957604830808e-01,2.656249999999999445e-01,-5.284179575591012448e-06,-2.231494638212453143e-07,-6.417476392248180532e-07
6.475759957604830808e-01,2.656249999999999445e-01,-6.582178762518479129e-06,-2.499622761910557396e-07,-6.533695859322400779e-07
6.788259957604830808e-01,2.656249999999999445e-01,-7.886246558882950209e-06,-2.664223558565856714e-07,-6.477458155425365930e-07
7.100759957604830808e-01,2.656249999999999445e-01,-9.160535424728734176e-06,-2.703884264499183143e-07,-6.232589892834942206e-07
7.413259957604830808e-01,2.656249999999999445e-01,-1.036618920347677438e-05,-2.599884705125522850e-07,-5.792633623981648634e-07
7.725759957604830808e-01,2.656249999999999445e-01,-1.146540575198315766e-05,-2.349616557617317820e-07,-5.171984488235784798e-07
8.038259957604830808e-01,2.656249999999999445e-01,-1.242476045614467466e-05,-1.966489081968431910e-07,-4.398976596348961859e-07
8.350759957604830808e-01,2.656249999999999445e-01,-1.321687018528567222e-05,-1.471873415540551821e-07,-3.504879478110757380e-07
8.663259957604830808e-01,2.656249999999999445e-01,-1.382072632104269783e-05,-8.920658982573029761e-08,-2.521510954292007460e-07
8.975759957604830808e-01,2.656249999999999445e-01,-1.422155402946261840e-05,-2.554252488545923843e-08,-1.479578384253208144e-07
9.288259957604830808e-01,2.656249999999999445e-01,-1.441062880424250005e-05,4.088524259121674453e-08,-4.088524260000106515e-08
9.600759957604830808e-01,2.656249999999999445e-01,-1.438512725882805360e-05,1.071228472221428872e-07,6.614127837326787100e-08
9.913259957604830808e-01,2.656249999999999445e-01,-1.414800824060915574e-05,1.702675676431739716e-07,1.702675676433464223e-07
1.022575995760483192e+00,2.656249999999999445e-01,-1.370786522343692779e-05,2.275445471538729200e-07,2.687170241589045897e-07
1.053825995760483192e+00,2.656249999999999445e-01,-1.307873689310334112e-05,2.764101247352724536e-07,3.588224497675346396e-07
1.085075995760483192e+00,2.656249999999999445e-01,-1.227988716446020525e-05,3.146462907164981460e-07,4.380348800569125467e-07
1.116325995760483192e+00,2.656249999999999445e-01,-1.133550743708212060e-05,3.405087544025959274e-07,5.039816888048323092e-07
1.147575995760483192e+00,2.656249999999999445e-01,-1.027421073830453505e-05,3.529589610571845129e-07,5.546641772869913092e-07
1.178825995760483192e+00,2.656249999999999445e-01,-9.128033091529758514e-06,3.518545659446019380e-07,5.887143072978905707e-07
1.210075995760483192e+00,2.656249999999999445e-01,-7.930656003785693261e-06,3.381845895482846899e-07,6.058918530278921394e-07
1.241325995760483192e+00,2.656249999999999445e-01,-6.715140530020277697e-06,3.137542571053470204e-07,6.070773423799169882e-07
1.272575995760483192e+00,2.656249999999999445e-01,-5.512256948260070284e-06,2.803673671033161486e-07,5.933656330287417996e-07
1.303825995760483192e+00,2.656249999999999445e-01,-4.351177031047382341e-06,2.396678028269435977e-07,5.654666215830816705e-07
1.335075995760483192e+00,2.656249999999999445e-01,-3.258839558436527073e-06,1.937938296199116072e-07,5.248895579320809495e-07
1.366325995760483192e+00,2.656249999999999445e-01,-2.258968936984635424e-06,1.448602542178870857e-07,4.732768889158368520e-07
1.397575995760483192e+00,2.656249999999999445e-01,-1.371939327492420469e-06,9.491891066439347531e-08,4.123447326917855836e-07
1.428825995760483192e+00,2.656249999999999445e-01,-6.145777163149957387e-07,4.600675296987962120e-08,3.439176830706077511e-07
1.460075995760483192e+00,2.656249999999999445e-01,0.000000000000000000e+00,-3.998333514890263665e-11,2.698758970416753157e-07
4.871392896287467522e-01,2.812499999999999445e-01,0.000000000000000000e+00,6.067356235267101018e-11,-4.109078762772573783e-07
5.183892896287467522e-01,2.812499999999999445e-01,-9.034145536240411079e-07,-4.904081905928252646e-08,-4.906783257752122387e-07
5.496392896287467522e-01,2.812499999999999445e-01,-1.954705570370132416e-06,-9.655737509878294710e-08,-5.584262657056804154e-07
5.808892896287467522e-01,2.812499999999999445e-01,-3.127713055410595579e-06,-1.402077349824502967e-07,-6.120670986934729767e-07
6.121392896287467522e-01,2.812499999999999445e-01,-4.392289810975177548e-06,-1.775542270502825020e-07,-6.496762276319557738e-07
6.433892896287467522e-01,2.812499999999999445e-01,-5.714497906789964855e-06,-2.061885459598611618e-07,-6.694424926167384314e-07
6.746392896287467522e-01,2.812499999999999445e-01,-7.057578385595203946e-06,-2.242012945556920390e-07,-6.706008517286475986e-07
7.058892896287467522e-01,2.812499999999999445e-01,-8.384449558775556203e-06,-2.303901601609011727e-07,-6.527966561048401945e-07
7.371392896287467522e-01,2.812499999999999445e-01,-9.654259047858553691e-06,-2.216327476808944149e-07,-6.135761847010947228e-07
7.683892896287467522e-01,2.812499999999999445e-01,-1.082544410142296964e-05,-1.974641551203977994e-07,-5.545528557225998165e-07
7.996392896287467522e-01,2.812499999999999445e-01,-1.186124054238458169e-05,-1.591282487728159140e-07,-4.788216226065038100e-07
8.308892896287467522e-01,2.812499999999999445e-01,-1.273202043475039966e-05,-1.090926670432268897e-07,-3.901319267102233738e-07
8.621392896287467522e-01,2.812499999999999445e-01,-1.341554366973248322e-05,-5.032995512561185296e-08,-2.921324616514181423e-07
8.933892896287467522e-01,2.812499999999999445e-01,-1.389652584735487050e-05,1.413626516666139381e-08,-1.881235373254231619e-07
9.246392896287467522e-01,2.812499999999999445e-01,-1.416611421414714390e-05,8.123943338778753811e-08,-8.123943339648063724e-08
9.558892896287467522e-01,2.812499999999999445e-01,-1.422155402947981148e-05,1.479578384170567639e-07,2.554252487708081534e-08
9.871392896287467522e-01,2.812499999999999445e-01,-1.406592643214105093e-05,2.113655469990466771e-07,1.293707993881945244e-07
1.018389289628746752e+00,2.812499999999999445e-01,-1.370786522343733436e-05,2.687170241586662028e-07,2.275445471540417707e-07
1.049639289628746752e+00,2.812499999999999445e-01,-1.316123256101301057e-05,3.175451234789700515e-07,3.175451234792177028e-07
1.080889289628746752e+00,2.812499999999999445e-01,-1.244473016257926336e-05,3.557621540703652859e-07,3.970541843924740483e-07
1.112139289628746752e+00,2.812499999999999445e-01,-1.158144021375693475e-05,3.817996408813453076e-07,4.640183915645578705e-07
1.143389289628746752e+00,2.812499999999999445e-01,-1.059823678227770847e-05,3.947291382950284955e-07,5.167249567875513975e-07
1.174639289628746752e+00,2.812499999999999445e-01,-9.524892097572033203e-06,3.944368617198884568e-07,5.540170977433956983e-07
1.205889289628746752e+00,2.812499999999999445e-01,-8.392725935800678940e-06,3.817242422851828000e-07,5.755603864010499016e-07
1.237139289628746752e+00,2.812499999999999445e-01,-7.232839339287394995e-06,3.581226841918532556e-07,5.818768936630282996e-07
1.268389289628746752e+00,2.812499999999999445e-01,-6.074578062422781753e-06,3.255267126947833424e-07,5.741114005298774413e-07
1.299639289628746752e+00,2.812499999999999445e-01,-4.945315467380189252e-06,2.855281142129773066e-07,5.530110848644844877e-07
1.330889289628746752e+00,2.812499999999999445e-01,-3.870623776124145919e-06,2.400730189796006917e-07,5.197816553086692163e-07
1.362139289628746752e+00,2.812499999999999445e-01,-2.873249170988240682e-06,1.911979302429315904e-07,4.759517370206386705e-07
1.393389289628746752e+00,2.812499999999999445e-01,-1.972827023768820325e-06,1.408760145850872885e-07,4.230986076170797011e-07
1.424639289628746752e+00,2.812499999999999445e-01,-1.185746384048655107e-06,9.102409698663820364e-08,3.628948940282490325e-07
1.455889289628746752e+00,2.812499999999999445e-01,-5.249797402882163438e-07,4.350321886087957932e-08,2.970761382576633764e-07
1.487139289628746752e+00,2.812499999999999445e-01,0.000000000000000000e+00,-3.246007808324141133e-11,2.274004776481005574e-07
5.142025834970105347e-01,2.968749999999999445e-01,0.000000000000000000e+00,6.431975568365051843e-11,-4.599814810661503540e-07
5.454525834970105347e-01,2.968749999999999445e-01,-1.000810106881198485e-06,-4.821216255406186698e-08,-5.385962139386821695e-07
5.767025834970105347e-01,2.968749999999999445e-01,-2.144734031607485968e-06,-9.308889358714517632e-08,-6.027288185013030015e-07
6.079525834970105347e-01,2.968749999999999445e-01,-3.400710250031332195e-06,-1.322048787101943171e-07,-6.503186072044254646e-07
6.392025834970105347e-01,2.968749999999999445e-01,-4.733625464168604370e-06,-1.629602849319900567e-07,-6.793677542520801087e-07
6.704525834970105347e-01,2.968749999999999445e-01,-6.104708905722595106e-06,-1.829977311184298824e-07,-6.883890883696033154e-07
7.017025834970105347e-01,2.968749999999999445e-01,-7.474499543880016309e-06,-1.914756663191959682e-07,-6.780145187998133472e-07
7.329525834970105347e-01,2.968749999999999445e-01,-8.801533137445360352e-06,-1.851520114651440694e-07,-6.450845510807179466e-07
7.642025834970105347e-01,2.968749999999999445e-01,-1.003990297658039968e-05,-1.622636581647842842e-07,-5.899270097985403030e-07
7.954525834970105347e-01,2.968749999999999445e-01,-1.114861735192785622e-05,-1.239309351398260836e-07,-5.161259740680188736e-07
8.267025834970105347e-01,2.968749999999999445e-01,-1.209509624205221890e-05,-7.319017815032341964e-08,-4.283964849674165012e-07
8.579525834970105347e-01,2.968749999999999445e-01,-1.285561262659831872e-05,-1.330805725174870449e-08,-3.308252897636246225e-07
8.892025834970105347e-01,2.968749999999999445e-01,-1.341428216906169328e-05,5.234829062114465878e-08,-2.271063305424090901e-07
9.204525834970105347e-01,2.968749999999999445e-01,-1.376213269622516078e-05,1.205295051194570953e-07,-1.205295051278502653e-07
9.517025834970105347e-01,2.968749999999999445e-01,-1.389652584737167225e-05,1.881235373174264032e-07,-1.413626517492451454e-08
9.829525834970105347e-01,2.968749999999999445e-01,-1.382072632107534925e-05,2.521510954220757166e-07,8.920658981818870006e-08
1.014202583497010535e+00,2.968749999999999445e-01,-1.354351708906748106e-05,3.098618800263961807e-07,1.868568178590355512e-07
1.045452583497010535e+00,2.968749999999999445e-01,-1.307873689310433892e-05,3.588224497671815328e-07,2.764101247354255019e-07
1.076702583497010535e+00,2.968749999999999445e-01,-1.244473016257984951e-05,3.970541843921388351e-07,3.557621540706189193e-07
1.107952583497010535e+00,2.968749999999999445e-01,-1.166373967232392630e-05,4.231294834333712603e-07,4.231294834336782568e-07
1.139202583497010535e+00,2.968749999999999445e-01,-1.076122217887999372e-05,4.362615279503483589e-07,4.770888503035774056e-07
1.170452583497010535e+00,2.968749999999999445e-01,-9.765016762545790895e-06,4.364110409792606556e-07,5.167035639291554075e-07
1.201702583497010535e+00,2.968749999999999445e-01,-8.704255487025686940e-06,4.242954959116731789e-07,5.416404001544120350e-07
1.232952583497010535e+00,2.968749999999999445e-01,-7.608010989508896327e-06,4.013202068656078529e-07,5.522886404748221799e-07
1.264202583497010535e+00,2.968749999999999445e-01,-6.504023109387022672e-06,3.692482169056938316e-07,5.495593497728750273e-07
1.295452583497010535e+00,2.968749999999999445e-01,-5.418063907117079749e-06,3.297930200814110235e-07,5.343914585032074022e-07
1.326702583497010535e+00,2.968749999999999445e-01,-4.374148400798445016e-06,2.846808486495780110e-07,5.077137831784773028e-07
1.357952583497010535e+00,2.968749999999999445e-01,-3.393953634096213388e-06,2.358645719888996703e-07,4.709094358839113205e-07
1.389202583497010535e+00,2.968749999999999445e-01,-2.496282922397217181e-06,1.852375339613980462e-07,4.254365676381208643e-07
1.420452583497010535e+00,2.968749999999999445e-01,-1.696963057287543911e-06,1.346355640534839850e-07,3.728190783677608639e-07
1.451702583497010535e+00,2.968749999999999445e-01,-1.008695926885417322e-06,8.581467305553729953e-08,3.146519213635690489e-07
1.482952583497010535e+00,2.968749999999999445e-01,-4.409616960678325795e-07,4.044205407363486021e-08,2.525559998870382321e-07
1.514202583497010535e+00,2.968749999999999445e-01,0.000000000000000000e+00,-2.483011026230406650e-11,1.881461891132297697e-07
5.412658773652742061e-01,3.124999999999999445e-01,0.000000000000000000e+00,7.202343372954496763e-11,-5.085806414644395613e-07
5.725158773652742061e-01,3.124999999999999445e-01,-1.095480513775752658e-06,-4.630899040879014219e-08,-5.842388096233046691e-07
6.037658773652742061e-01,3.124999999999999445e-01,-2.325567605918178983e-06,-8.732610290356864770e-08,-6.428329206099476816e-07
6.350158773652742061e-01,3.124999999999999445e-01,-3.654054969296286519e-06,-1.205157303173048074e-07,-6.822807927016800883e-07
6.662658773652742061e-01,3.124999999999999445e-01,-5.040649664925654778e-06,-1.432518673268626940e-07,-7.007084337986851662e-07
6.975158773652742061e-01,3.124999999999999445e-01,-6.442633257062424412e-06,-1.537838957712731149e-07,-6.979155927958536711e-07
7.287658773652742061e-01,3.124999999999999445e-01,-7.818213040783003010e-06,-1.509769926535372040e-07,-6.733683461876787141e-07
7.600158773652742061e-01,3.124999999999999445e-01,-9.118228224617716670e-06,-1.297692019943115323e-07,-6.228488727993022501e-07
7.912658773652742061e-01,3.124999999999999445e-01,-1.029570806283788179e-05,-9.176608443912147041e-08,-5.515974718352151176e-07
8.225158773652742061e-01,3.124999999999999445e-01,-1.131425665078438757e-05,-4.010725696306351594e-08,-4.648911426332429324e-07
8.537658773652742061e-01,3.124999999999999445e-01,-1.214826980306489887e-05,2.127503122210096261e-08,-3.677672588215894239e-07
